SKU,Stock Location,Stock available level at location,Stock level at location,Stock value at location,Category,ItemTitle,Purchase Price,Due Stock Value,Due,Is Variation Parent,Is Archived
HP280SFF,Default,6,6,12.00,PC & Laptop,HP280SFF,2,0,0,FALSE,FALSE
HP285G3MT,Default,1,1,2.00,PC & Laptop,HP 285G3 MT,2,0,0,FALSE,FALSE
HP285G3SFF,Default,0,0,0.00,PC & Laptop,HP 285G3 SFF,3,0,0,FALSE,FALSE
HP290,Default,7,7,14.00,Default,HP290,2,0,0,FALSE,FALSE
HP290G1MT,Default,3,3,6.00,PC & Laptop,HP 290G1 MT,2,0,0,FALSE,FALSE
HP290G1SFF,Default,0,0,0.00,PC & Laptop,HP 290G1 SFF,1,0,0,FALSE,FALSE
HP290G2,Default,0,0,0.00,Default,HP290G2,2,0,0,FALSE,FALSE
HP290G2MT,Default,1,1,2.00,PC & Laptop,HP 290G2 MT,2,0,0,FALSE,FALSE
HP290G2SFF,Default,0,0,0.00,PC & Laptop,HP290G2SFF,2,0,0,FALSE,FALSE
HP290G3MT,Default,1,1,3.00,PC & Laptop,HP290G3MT,3,0,0,FALSE,FALSE
HP290G3SFF,Default,0,0,0.00,Default,HP290G3SFF,2,0,0,FALSE,FALSE
HP290SFF,Default,2,2,4.00,PC & Laptop,HP 290 SFF,2,0,0,FALSE,FALSE
HP-3015MT,Default,1,1,1.00,Default,HP-3015MT,1,0,0,FALSE,FALSE
HP3015TWR,Default,0,0,0.00,Default,HP3015TWR,2,0,0,FALSE,FALSE
HP3020SFF,Default,0,0,0.00,PC & Laptop,HP 3020 SFF,3.6,0,0,FALSE,FALSE
HP3133TWR,Default,0,0,0.00,Default,HP3133TWR,2,0,0,FALSE,FALSE
HP315euTWR,Default,0,0,0.00,Default,HP315euTWR,2,0,0,FALSE,FALSE
HP32D4U8S8HC-8X,Default,0,0,0.00,GAMING RAM,KINGSTON HYPERX FURY 8GB (1 x 8GB) DDR4 3200MHz Memory RAM HP32D4U8S8HC-8X,3.449643273,0,0,FALSE,FALSE
HP32D4U8S8ME-8XR,Default,0,0,0.00,GAMING RAM,KINGSTON HYPERX FURY 8GB (1 x 8GB) DDR4 3200MHz Memory RAM HP32D4U8S8ME-8XR,3.449643273,0,0,FALSE,FALSE
HP3500,Default,1,1,2.00,Default,HP3500,2,0,0,FALSE,FALSE
HP3500MT,Default,0,0,0.00,PC & Laptop,HP 3500 MT,3,0,0,FALSE,FALSE
HP3500SFF,Default,0,0,0.00,PC & Laptop,HP 3500 SFF,3,0,0,FALSE,FALSE
HP3515SFF,Default,0,0,0.00,Default,HP3515SFF,2,0,0,FALSE,FALSE
HP360R16S256,Default,0,0,0.00,PC & Laptop,HP X360 Laptop i5 16GB 256GB NVME,63.12733333,0,0,TRUE,FALSE
HP37D4U1S8ME-8X,Default,0,0,0.00,GAMING RAM,KINGSTON HYPERX FURY 8GB (1 x 8GB) DDR4 3733MHz Memory RAM HP37D4U1S8ME-8X,3.449643273,0,0,FALSE,FALSE
HP37D4U1S8ME-8XR,Default,0,0,0.00,GAMING RAM,KINGSTON HYPERX FURY 8GB (1 x 8GB) DDR4 3733MHz Memory RAM HP37D4U1S8ME-8XR,3.449643273,0,0,FALSE,FALSE
HP400,Default,20,20,40.00,Default,HP400,2,0,0,FALSE,FALSE
HP400G1,Default,0,0,0.00,Default,HP400G1,2,0,0,FALSE,FALSE
HP400G1SFF,Default,0,14,28.52,PC & Laptop,HP 400G1 SFF,2.037403,0,0,FALSE,FALSE
HP400G2,Default,0,0,0.00,PC & Laptop,HP400G2,1.266132,0,0,FALSE,FALSE
HP400G2.5SFF,Default,0,0,0.00,PC & Laptop,HP 400G2.5 SFF,1.066533,0,0,FALSE,FALSE
HP400G2MINI,Default,3,3,8.00,PC & Laptop,HP 400G2 MINI,2.666666667,0,0,FALSE,FALSE
HP400G2MT,Default,0,0,0.00,PC & Laptop,HP400G2MT,1,0,0,FALSE,FALSE
HP400G2SFF,Default,0,0,0.00,Default,HP400G2SFF,2,0,0,FALSE,FALSE
HP400G3,Default,0,0,0.00,PC & Laptop,HP400G3,2.644088,0,0,FALSE,FALSE
HP400G3MINI,Default,2,2,4.03,PC & Laptop,HP 400G3 MINI,2.0142175,0,0,FALSE,FALSE
HP400G3SFF,Default,3,3,6.00,PC & Laptop,HP400G3SFF,2,0,0,FALSE,FALSE
HP400G3TINY,Default,0,0,0.00,PC & Laptop,HP 400G3 TINY,3,0,0,FALSE,FALSE
HP400G3USFF,Default,0,0,0.00,PC & Laptop,HP 400G3 USFF,1.5,0,0,FALSE,FALSE
HP400G4,Default,0,0,0.00,PC & Laptop,HP 400 G4,2.4883765,0,0,FALSE,FALSE
HP400G4MINI,Default,4,4,8.09,PC & Laptop,HP 400G4 MINI,2.02132625,0,0,FALSE,FALSE
HP400G4SFF,Default,2,2,4.00,PC & Laptop,HP400G4SFF,2,0,0,FALSE,FALSE
HP400G4USFF,Default,0,0,0.00,PC & Laptop,HP 400G4 USFF,1.846153846,0,0,FALSE,FALSE
HP400G5MINI,Default,6,6,30.14,PC & Laptop,HP 400G5 MINI,5.023696,0,0,FALSE,FALSE
HP400G5MT,Default,0,0,0.00,PC & Laptop,HP 400 G5 MT,2,0,0,FALSE,FALSE
HP400G5SFF,Default,1,1,5.00,PC & Laptop,HP 400G5 SFF,5,0,0,FALSE,FALSE
HP400G5USFF,Default,0,0,0.00,PC & Laptop,HP 400G5 USFF,4.843283582,0,0,FALSE,FALSE
HP400G6SFF,Default,5,5,89.57,PC & Laptop,HP 400G6 SFF,17.9132948,0,0,FALSE,FALSE
HP400G6USFF,Default,0,0,0.00,PC & Laptop,HP 400G6 USFF,10,0,0,FALSE,FALSE
HP400G7SFF,Default,0,0,0.00,PC & Laptop,HP 400G7 SFF,6,0,0,FALSE,FALSE
HP400SFF,Default,28,33,66.00,PC & Laptop,HP 400 SFF,2,0,0,FALSE,FALSE
HP405G4MINI,Default,6,6,30.43,PC & Laptop,HP 405G4 MINI,5.071088,0,0,FALSE,FALSE
HP405G6MINI,Default,2,2,16.23,PC & Laptop,HP 405G6 MINI,8.113741,0,0,FALSE,FALSE
HP405G6SFF,Default,0,0,0.00,PC & Laptop,HP 405G6 SFF,0,0,0,FALSE,FALSE
HP4300SFF,Default,8,8,8.15,PC & Laptop,HP4300SFF,1.018701,0,0,FALSE,FALSE
HP430G3,Default,0,0,0.00,Default,HP430G3,2,0,0,FALSE,FALSE
Hp440g5,Default,0,0,0.00,Default,440g5 i5-8th,60,0,0,FALSE,FALSE
Hp445g7,Default,0,0,0.00,Default,445g7 Amd,50,0,0,FALSE,FALSE
HP450G3,Default,0,0,0.00,Default,HP450G3,2,0,0,FALSE,FALSE
Hp455g5,Default,0,0,0.00,Default,455g5 AMD,50,0,0,FALSE,FALSE
Hp455g7,Default,0,0,0.00,Default,455g7 AMD,50,0,0,FALSE,FALSE
HP490,Default,1,1,1.00,Default,HP490,1,0,0,FALSE,FALSE
HP490G2SFF,Default,0,0,0.00,PC & Laptop,HP490G2SFF,2.11022,0,0,FALSE,FALSE
HP490G3MT,Default,0,0,0.00,PC & Laptop,HP 490G3 MT,0,0,0,FALSE,FALSE
HP500B,Default,0,0,0.00,Default,HP500B,2,0,0,FALSE,FALSE
HP-546SFP-10GB,Default,0,0,0.00,ENT-NIC-SFP+,HP 546SFP 10GB NIC Card,0,0,0,FALSE,FALSE
HP550,Default,0,0,0.00,Default,HP550,2,0,0,FALSE,FALSE
HP550 NO DOOR,Default,1,1,1.00,Default,HP550 NO DOOR,1,0,0,FALSE,FALSE
HP570,Default,6,6,6.00,Default,HP570,1,0,0,FALSE,FALSE
HP600G1SFF,Default,1,6,12.22,PC & Laptop,HP600G1SFF,2.037403,0,0,FALSE,FALSE
HP600G2,Default,2,2,6.00,PC & Laptop,HP 600G2,3,0,0,FALSE,FALSE
HP600G2MT,Default,0,0,0.00,PC & Laptop,HP 600G2 MT,0,0,0,FALSE,FALSE
HP600G2SFF,Default,0,0,0.00,PC & Laptop,HP 600G2 SFF,3.380737073,0,0,FALSE,FALSE
HP600G3,Default,0,0,0.00,Default,HP600G3,2,0,0,FALSE,FALSE
HP600G3MINI,Default,0,0,0.00,PC & Laptop,HP 600G3 MINI,6,48,8,FALSE,FALSE
HP600G3MT,Default,14,14,42.00,PC & Laptop,HP 600G3 MT,3,0,0,FALSE,FALSE
HP600G3SFF,Default,5,5,25.00,PC & Laptop,HP 600G3 SFF,5,0,0,FALSE,FALSE
HP600G3TINY,Default,0,0,0.00,PC & Laptop,HP 600G3 TINY,2,0,0,FALSE,FALSE
HP600G3USFF,Default,0,0,0.00,PC & Laptop,HP 600G3 USFF,1.658878505,0,0,FALSE,FALSE
HP600G4SFF,Default,0,0,0.00,PC & Laptop,HP 600G4 SFF,0,0,0,FALSE,FALSE
HP600G5MINI,Default,0,0,0.00,PC & Laptop,HP 600G5 MINI,13.2,13.2,1,FALSE,FALSE
HP600G5SFF,Default,0,0,0.00,PC & Laptop,HP 600 G5 SFF,5,0,0,FALSE,FALSE
HP600SFF,Default,0,0,0.00,PC & Laptop,HP 600 SFF,2,0,0,FALSE,FALSE
HP6200,Default,2,2,2.00,Default,HP6200,1,0,0,FALSE,FALSE
HP6200MT,Default,0,0,0.00,PC & Laptop,HP 6200 MT,1.2,0,0,FALSE,FALSE
HP6200SFF,Default,1,1,1.00,Default,HP6200SFF,1,0,0,FALSE,FALSE
HP630,Default,0,0,0.00,Default,HP630,1,0,0,FALSE,FALSE
HP6300,Default,2,2,2.00,Default,HP6300,1,0,0,FALSE,FALSE
HP6300MT,Default,0,0,0.00,PC & Laptop,HP 6300 MT,1.2,0,0,FALSE,FALSE
HP6300SFF,Default,0,0,0.00,PC & Laptop,HP 6300 SFF,1,0,0,FALSE,FALSE
HP635,Default,0,0,0.00,Default,HP635,1,0,0,FALSE,FALSE
Hp640g2,Default,0,0,0.00,Default,640g2 i5-6th,50,0,0,FALSE,FALSE
HP645G1,Default,0,0,0.00,Default,HP645G1,2,0,0,FALSE,FALSE
HP655,Default,0,0,0.00,Default,HP655,1,0,0,FALSE,FALSE
HP705,Default,1,1,2.00,Default,HP705,2,0,0,FALSE,FALSE
HP705G3SFF,Default,0,0,0.00,PC & Laptop,HP705G3SFF,2.532264,0,0,FALSE,FALSE
HP705G4MINI,Default,1,1,5.07,PC & Laptop,HP 705G4 MINI,5.071088,0,0,FALSE,FALSE
HP705G4SFF,Default,25,25,127.09,PC & Laptop,HP 705G4 SFF,5.083488393,0,0,FALSE,FALSE
HP705G6MINI,Default,1,1,10.14,PC & Laptop,HP 705G6 MINI,10.142177,0,0,FALSE,FALSE
HP705SFF,Default,3,3,3.00,PC & Laptop,HP 705 SFF,1,0,0,FALSE,FALSE
HP735G5,Default,0,0,0.00,Default,HP735G5,2,0,0,FALSE,FALSE
HP7500MT,Default,0,0,0.00,PC & Laptop,HP 7500 MT,0,0,0,FALSE,FALSE
HP785G3MT,Default,0,0,0.00,PC & Laptop,HP 785G3 MT,0,0,0,FALSE,FALSE
HP790SFF,Default,0,0,0.00,PC & Laptop,HP790SFF,1,0,0,FALSE,FALSE
HP800,Default,0,8,16.00,Default,HP800,2,0,0,FALSE,FALSE
HP8000EliteSFF,Default,0,0,0.00,PC & Laptop,HP Compaq 8000 EliteSFF,1,0,0,FALSE,FALSE
HP8000SFF,Default,0,0,0.00,PC & Laptop,HP 8000 SFF,0,0,0,FALSE,FALSE
HP8000ULTRASLIM,Default,0,0,0.00,PC & Laptop,HP8000 ULTRA SLIM,1.058039,0,0,FALSE,FALSE
HP800G1,Default,0,0,0.00,Default,HP800G1,5,0,0,FALSE,FALSE
HP800G1SFF,Default,0,19,38.71,PC & Laptop,HP 800G1 SFF,2.037403,0,0,FALSE,FALSE
HP-800G1-SFF,Default,0,0,0.00,PC & Laptop,HP 800G1 SFF,3,0,0,FALSE,FALSE
HP800G1TWR,Default,5,5,10.19,PC & Laptop,HP 800G1 TWR,2.037403,0,0,FALSE,FALSE
HP800G1USDT,Default,5,9,18.34,PC & Laptop,HP 800G1 USDT,2.037403,0,0,FALSE,FALSE
HP800G1USFF,Default,14,14,14.00,PC & Laptop,HP800G1USFF,1,0,0,FALSE,FALSE
HP800G2MINI,Default,27,27,54.71,PC & Laptop,HP 800G2 MINI,2.026328704,0,0,FALSE,FALSE
HP800G2SFF,Default,7,20,43.71,PC & Laptop,HP 800G2 SFF,2.18553285,0,0,FALSE,FALSE
HP800G2TINY,Default,4,4,8.15,PC & Laptop,HP 800G2 TINY,2.037403,0,0,FALSE,FALSE
HP800G3MINI,Default,13,13,65.95,PC & Laptop,HP800G3MINI,5.072812538,0,0,FALSE,FALSE
HP800G3SFF,Default,6,6,30.56,PC & Laptop,HP 800G3 SFF,7.665223778,176.4,21,FALSE,FALSE
HP800G4MINI,Default,38,38,191.35,PC & Laptop,HP800G4MINI,5.035544,0,0,FALSE,FALSE
HP800G4SFF,Default,0,0,0.00,PC & Laptop,HP800G4SFF,7.2,0,0,FALSE,FALSE
HP800G4TWR,Default,1,1,5.09,PC & Laptop,HP 800G4 TWR,5.093507,0,0,FALSE,FALSE
HP800G5MINI,Default,31,31,159.29,PC & Laptop,HP800G5MINI,5.138257097,0,0,FALSE,FALSE
HP800G6MINI,Default,3,3,45.64,PC & Laptop,HP 800G6 MINI,15.213265,0,0,FALSE,FALSE
HP800SFF,Default,29,41,82.00,PC & Laptop,HP 800 SFF,2,0,0,FALSE,FALSE
HP-805363-001,Default,0,0,0.00,ENT-SSD-SATA,HP 805363-001 240GB 6G 2.5inch SATA SSD,0,0,0,FALSE,FALSE
HP805G6MINI,Default,1,1,15.21,PC & Laptop,HP 805G6 MINI,15.213265,0,0,FALSE,FALSE
HP8100SFF,Default,0,0,0.00,PC & Laptop,HP8100SFF,1.2,0,0,FALSE,FALSE
HP8200,Default,0,0,0.00,Default,HP8200,1,0,0,FALSE,FALSE
HP8200EliteSFF,Default,0,0,0.00,PC & Laptop,HP Compaq 8200 Elite SFF,1.058039,0,0,FALSE,FALSE
HP8200ELITEUSDT,Default,4,4,4.07,Default,HP 8200 ELITE USDT,1.018701,0,0,FALSE,FALSE
HP8200SFF,Default,1,1,2.00,PC & Laptop,HP 8200 SFF,2,0,0,FALSE,FALSE
HP8200ULTRASLIM,Default,0,0,0.00,PC & Laptop,HP8200 ULTRA SLIM,1.058039,0,0,FALSE,FALSE
HP8200USFF,Default,6,6,6.00,PC & Laptop,HP8200USFF,1,0,0,FALSE,FALSE
Hp820g3,Default,0,0,0.00,Default,820g3 i5-6th,50,0,0,FALSE,FALSE
HP8300,Default,1,1,1.00,Default,HP8300,1,0,0,FALSE,FALSE
HP8300SFF,Default,10,10,20.34,PC & Laptop,HP 8300 SFF,2.0336627,0,0,FALSE,FALSE
HP8300TWR,Default,1,1,1.02,PC & Laptop,HP 8300 TWR,1.018701,0,0,FALSE,FALSE
HP8300USFF,Default,21,21,21.00,PC & Laptop,HP8300USFF,1,0,0,FALSE,FALSE
Hp830g5,Default,0,0,0.00,Default,830g5 i5-8th,55,0,0,FALSE,FALSE
Hp840g3,Default,0,0,0.00,Default,840g3 i5-6th,5,0,0,FALSE,FALSE
HP-840G3,Default,0,0,0.00,Default,HP ELITEBOOK 840G3 14'' I5,0,0,0,FALSE,FALSE
HP-8470-A-Panel,Default,0,0,0.00,LT-Parts,HP-8470-A-Panel,0,0,0,FALSE,FALSE
HP-8470-Battery,Default,0,0,0.00,LT-Parts,HP-8470-Battery,0,0,0,FALSE,FALSE
HP-8470-Bezel,Default,0,0,0.00,LT-Parts,HP-8470-Bezel,0,0,0,FALSE,FALSE
HP-8470-D-Panel,Default,0,0,0.00,LT-Parts,HP-8470-D-Panel,0,0,0,FALSE,FALSE
HP-8470-Keyboard,Default,0,0,0.00,LT-Parts,HP-8470-Keyboard,0,0,0,FALSE,FALSE
HP-8470-LCD,Default,0,0,0.00,LT-Parts,HP-8470-LCD,0,0,0,FALSE,FALSE
HP-8470-Touch Pen,Default,0,0,0.00,LT-Parts,HP-8470-Touch Pen,0,0,0,FALSE,FALSE
HP-8470-Touchpad,Default,0,0,0.00,LT-Parts,HP-8470-Touchpad,0,0,0,FALSE,FALSE
HP850G5 NVME CONN,Default,0,0,0.00,Default,850 G5 NVME CONNECTOR  4+5PIN 3.0MM,0.15,0,0,FALSE,FALSE
HP850G5 NVME CONN,Sharjah Warehouse1,100,100,25.52,Default,850 G5 NVME CONNECTOR  4+5PIN 3.0MM,0.15,0,0,FALSE,FALSE
HP-A3100-16-PoE,Default,1,1,5.00,ENT-Switches,HP A3100-16-PoE EI Switch (JD312A) H3C S3100-16TP-PWR-EI,5,0,0,FALSE,FALSE
HP-BlueTip-Charger,Default,-1,0,0.00,PC & Laptop,HP Blue Tip Charger AC,4,0,0,FALSE,FALSE
HPCompaq,Default,0,0,0.00,Default,HPCompaq,2,0,0,FALSE,FALSE
HPCOMPAQ6005PRO,Default,0,0,0.00,PC & Laptop,HP COMPAQ6005 PRO,1.058039,0,0,FALSE,FALSE
HPCOMPAQ8000ELITESFF,Default,0,0,0.00,PC & Laptop,HP COMPAQ8000 ELITE SFF,1.058039,0,0,FALSE,FALSE
HPCOMPAQ8200ELITESFF,Default,0,0,0.00,PC & Laptop,HP COMPAQ8200 ELITE SFF,1.058039,0,0,FALSE,FALSE
HPDC5800SFF,Default,0,0,0.00,PC & Laptop,HP DC 5800SFF,1.058039,0,0,FALSE,FALSE
HPDC5850,Default,0,0,0.00,PC & Laptop,HP DC5850,1.058039,0,0,FALSE,FALSE
HPDC7800PSFF,Default,0,0,0.00,PC & Laptop,HP Compaq DC7800P SFF,1.058039,0,0,FALSE,FALSE
HPDC7800SFF,Default,0,0,0.00,PC & Laptop,HP DC7800 SFF,0,0,0,FALSE,FALSE
HPDC7900SFF,Default,0,0,0.00,PC & Laptop,HP DC7900 SFF,1.058039,0,0,FALSE,FALSE
HPdx2400,Default,0,0,0.00,Default,HPdx2400,2,0,0,FALSE,FALSE
HP-DX2400,Default,1,1,1.00,Default,HP-DX2400,1,0,0,FALSE,FALSE
HPdx2450,Default,0,0,0.00,Default,HPdx2450,2,0,0,FALSE,FALSE
HPE-DL20-G10,Default,0,0,0.00,ENT-Servers-Chassis-CTO,HPE ProLiant DL20 Gen10 server,0,0,0,FALSE,FALSE
HPE-DL380-G10-24SFF,Default,2,2,300.00,Default,"HP ProLiant DL380 G10 24 x 2.5"" SFF 2U Rack Server",150,0,0,FALSE,FALSE
HP-ELITEBOOK-840-G3,Default,0,0,0.00,Default,HP ELITEBOOK 840 G3,0,0,0,FALSE,FALSE
HPELITESFF,Default,0,0,0.00,PC & Laptop,HP ELITE SFF,0,0,0,FALSE,FALSE
HPE-ML30-G10,Default,0,0,0.00,ENT-Servers-Chassis-CTO,HPE ProLiant ML30 Gen10 Plus server,0,0,0,FALSE,FALSE
HPEVO-D10,Default,0,0,0.00,PC & Laptop,HP EVO-D10,1.058039,0,0,FALSE,FALSE
HPFLEX,Default,8,8,8.00,Default,HPFLEX,1,0,0,FALSE,FALSE
HPFLEXPROC,Default,0,0,0.00,PC & Laptop,HP Engage Flex Pro-C,10,0,0,FALSE,FALSE
hplp,Default,0,0,0.00,Default,Hp Laptops scrap,60,0,0,FALSE,FALSE
HP-MicroServer-G10+X3216+8GBDDR4+2TB,Default,0,0,0.00,Default,HP Proliant MicroServer GEN 10 AMD Opteron X3216 CPU - 8GB RAM,0,0,0,FALSE,FALSE
HP-MicroServer-G10+X3216+8GBDDR4+4TBSATA,Default,0,0,0.00,Default,HP Proliant MicroServer GEN 10 AMD Opteron X3216 CPU - 8GB RAM,0,0,0,FALSE,FALSE
HPMixed PC,Default,55,55,194.95,PC & Laptop,HP Mixed PC,3.5446,0,0,FALSE,FALSE
HPML10G9SFF,Default,0,0,0.00,PC & Laptop,HP ML10G9 SFF,0,0,0,FALSE,FALSE
HPML10GEN9TWR,Default,0,0,0.00,PC & Laptop,HP ML10GEN9 TWR,0,0,0,FALSE,FALSE
HPML330G6,Default,0,0,0.00,PC & Laptop,HP ML330 G6,2,0,0,FALSE,FALSE
HPML350G6,Default,0,0,0.00,PC & Laptop,HP ML350 G6,1.058039,0,0,FALSE,FALSE
HPMP9G2SFF,Default,0,0,0.00,PC & Laptop,HPMP9G2SFF,1.266132,0,0,FALSE,FALSE
HPPAVILION ELITEHPE-000,Default,0,0,0.00,PC & Laptop,HPPAVILION ELITEHPE-000,1.058039,0,0,FALSE,FALSE
HPPavilionGamingTWR,Default,0,0,0.00,PC & Laptop,HP PavilionGaming TWR,0,0,0,FALSE,FALSE
HPPR55810,Default,0,0,0.00,PC & Laptop,HPPR55810,1.266132,0,0,FALSE,FALSE
HPPR5800,Default,0,0,0.00,PC & Laptop,HPPR5800,1.266132,0,0,FALSE,FALSE
HP-PRO3120,Default,2,2,2.00,Default,HP-PRO3120,1,0,0,FALSE,FALSE
HPPRO3300,Default,0,0,0.00,PC & Laptop,HPPRO3300,1.266132,0,0,FALSE,FALSE
HPPRO3400,Default,0,0,0.00,PC & Laptop,HPPRO3400,1.266132,0,0,FALSE,FALSE
HPPRO3500,Default,0,0,0.00,PC & Laptop,HPPRO3500,1.266132,0,0,FALSE,FALSE
HP-Probook-i5-10th-UF,Default,0,0,0.00,PC & Laptop,Faulty HP Probook i5-10th,30,0,0,FALSE,FALSE
HPPRODESK400 2.5,Default,0,0,0.00,PC & Laptop,HP PRODESK400 2.5,1,0,0,FALSE,FALSE
HPRP5800,Default,0,0,0.00,PC & Laptop,HPRP5800,2,0,0,FALSE,FALSE
HPSPROUT PRO23,Default,0,0,0.00,PC & Laptop,HP SPROUT PRO23,1,0,0,FALSE,FALSE
HP-STOREVIRTUAL-4530,Default,2,2,10.44,ENT-Servers-Prebuilds,HP StoreVirtual 4530-12LFF 1*2620 64GB P420i 12*3TB HDD 2x750W 331FLR,5.221762,0,0,FALSE,FALSE
HP-UF,Default,0,0,0.00,Laptops Faulty,HP-UF,0,0,0,FALSE,FALSE
HP-V1910-24G,Default,2,2,4.90,ENT-Switches,HP V1910-24G JE006A 24-Port Gigabit Switch 4xSFP + Rack Mount & PSU Cable,2.45,0,0,FALSE,FALSE
HP-V1910-24G-PoE(365W),Default,0,0,0.00,ENT-Switches,HP V1910-24G-PoE (365W) JE007A 24Port Gigabit Switch + Rack Mount & PSU Cable,5,0,0,FALSE,FALSE
HP-V1910-48G,Default,1,1,2.50,ENT-Switches,HP V1910-48G JE009A 48-Port Gigabit Switch 4xSFP + Rack Mount & PSU Cable,2.5,0,0,FALSE,FALSE
HPX360 BACK COVER,Default,0,0,0.00,Default,HPX360 BACK COVER,5,0,0,FALSE,FALSE
HP-X360-i5-7th/16GB/512GB-AC,Default,0,0,0.00,PC & Laptop,Working HP X360 i5-7th / 16GB Ram / 512GB SSD with AC,125,0,0,FALSE,FALSE
HP-X360-i5-8GB/16GB,Default,0,0,0.00,PC & Laptop,HP X360 Laptop i5 8GB/16GB,63.12733333,0,0,FALSE,FALSE
HP-X360-i5-8GB/16GB-UF,Default,0,0,0.00,PC & Laptop,Faulty HP X360 Laptop i5 Gen 8GB/16GB,29.735,0,0,FALSE,FALSE
HP-X360-i5-8th-8GB/16GB-UF,Default,0,0,0.00,PC & Laptop,Faulty HP X360 Laptop i5 7th Gen 8GB/16GB,40,0,0,FALSE,FALSE
HP-X360-i7-8th-8GB/16GB-UF,Default,0,0,0.00,PC & Laptop,Faulty HP X360 Laptop i7 8th Gen 8GB/16GB,50,0,0,FALSE,FALSE
HP-Z210-TWR-i5-8GB,Default,0,0,0.00,ENT-Workstations,HP-Z210-TWR-i5-8GB,5,0,0,FALSE,FALSE
HPZ210WORKSTATION,Default,0,0,0.00,PC & Laptop,HPZ210WORKSTATION,2.4,0,0,FALSE,FALSE
HP-Z220-TWR,Default,0,0,0.00,ENT-Workstations,HP-Z220-TWR,4,0,0,FALSE,FALSE
HPZ230,Default,0,0,0.00,PC & Laptop,HPZ230,1,0,0,FALSE,FALSE
HPZ230TWR,Default,1,1,1.00,PC & Laptop,HP Z230 TOWER,1,0,0,FALSE,FALSE
HP-Z230-TWR-i5-16GB-240GB/0TB-1050ti,Default,0,0,0.00,ENT-Workstations,HP-Z230-TWR-i5-16GB-240GB/0TB-1050ti,0,0,0,TRUE,FALSE
HP-Z230-TWR-i5-16GB-240GB/0TB-1650,Default,2,2,0.00,ENT-Workstations,HP-Z230-TWR-i5-16GB-240GB/0TB-1650,0,0,0,TRUE,FALSE
HP-Z230-TWR-i5-16GB-240GB/2TB-1050ti,Default,0,0,0.00,ENT-Workstations,HP-Z230-TWR-i5-16GB-240GB/2TB-1050ti,0,0,0,TRUE,FALSE
HP-Z230-TWR-i5-16GB-240GB/2TB-1650,Default,2,2,0.00,ENT-Workstations,HP-Z230-TWR-i5-16GB-240GB/2TB-1650,0,0,0,TRUE,FALSE
HP-Z230-TWR-i5-32GB-240GB/2TB-1050ti,Default,0,0,0.00,ENT-Workstations,HP-Z230-TWR-i5-32GB-240GB/2TB-1050ti,0,0,0,TRUE,FALSE
HP-Z230-TWR-i5-32GB-240GB/2TB-1650,Default,2,2,0.00,ENT-Workstations,HP-Z230-TWR-i5-32GB-240GB/2TB-1650,0,0,0,TRUE,FALSE
HP-Z230-TWR-i5-8GB,Default,9,9,90.00,ENT-Workstations,HP-Z230-TWR-i5-8GB,10,0,0,FALSE,FALSE
HP-Z230-TWR-i5-8GB-120GB/0TB-1650,Default,0,0,0.00,ENT-Workstations,HP-Z230-TWR-i5-8GB-120GB/0TB-1650,0,0,0,TRUE,FALSE
HP-Z230-TWR-i5-8GB-120GB/0TB-onboard,Default,0,0,0.00,ENT-Workstations,HP-Z230-TWR-i5-8GB-120GB/0TB-onboard,0,0,0,TRUE,FALSE
HP-Z230-TWR-i7-16GB-240GB/0TB-1050ti,Default,0,0,0.00,ENT-Workstations,HP-Z230-TWR-i7-16GB-240GB/0TB-1050ti,0,0,0,TRUE,FALSE
HP-Z230-TWR-i7-16GB-240GB/0TB-1650,Default,0,0,0.00,ENT-Workstations,HP-Z230-TWR-i7-16GB-240GB/0TB-1650,0,0,0,TRUE,FALSE
HP-Z230-TWR-i7-16GB-240GB/2TB-1050ti,Default,0,0,0.00,ENT-Workstations,HP-Z230-TWR-i7-16GB-240GB/2TB-1050ti,0,0,0,TRUE,FALSE
HP-Z230-TWR-i7-16GB-240GB/2TB-1650,Default,0,0,0.00,ENT-Workstations,HP-Z230-TWR-i7-16GB-240GB/2TB-1650,0,0,0,TRUE,FALSE
HP-Z230-TWR-i7-16GB-240GB/2TB-GT730,Default,0,0,0.00,Default,HP-Z230-TWR-i7-16GB-240GB/2TB-GT730,0,0,0,TRUE,FALSE
HP-Z230-TWR-i7-16GB-240GB/2TB-onboard,Default,0,0,0.00,ENT-Workstations,HP-Z230-TWR-i7-16GB-240GB/2TB-onboard,0,0,0,TRUE,FALSE
HP-Z230-TWR-i7-32GB-240GB/2TB-1050ti,Default,0,0,0.00,ENT-Workstations,HP-Z230-TWR-i7-32GB-240GB/2TB-1050ti,0,0,0,TRUE,FALSE
HP-Z230-TWR-i7-32GB-240GB/2TB-1650,Default,0,0,0.00,ENT-Workstations,HP-Z230-TWR-i7-32GB-240GB/2TB-1650,0,0,0,TRUE,FALSE
HP-Z230-TWR-i7-32GB-240GB/2TB-GT730,Default,0,0,0.00,Default,HP-Z230-TWR-i7-32GB-240GB/2TB-GT730,0,0,0,TRUE,FALSE
HP-Z230-TWR-i7-8GB,Default,0,0,0.00,ENT-Workstations,HP-Z230-TWR-i7-8GB,21,0,0,FALSE,FALSE
HPZ240SFF,Default,1,1,2.00,PC & Laptop,HP Z240 SFF,2,0,0,FALSE,FALSE
